ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
COK,Cook Islands,RES,W,W+WLI/LFM/CDL+ERH/H:2/RES,,TOTAL,30.0,5494259.0,1373565.0,,,41.0,5283.0,6867824.0,608.0,15.0,176.0,1040.0
COK,Cook Islands,RES,W,W/LPB/CDN+ERM/H:1/RES,,TOTAL,2018.0,321310326.0,80327582.0,,,2850.0,353088.0,401637908.0,40596.0,1009.0,175.0,910.0
FJI,Fiji,IND,CR-,CR/LFM/CDL+ERM/H:1-2/IND,,TOTAL,371.0,139205273.0,46401758.0,,,0.0,92804.0,185607032.0,49210.0,0.0,250.0,1500.0
FJI,Fiji,COM,CR-,CR/LFM/CDL+ERM/H:1/COM,,TOTAL,1443.0,216408969.0,38189820.0,,,0.0,144273.0,254598787.0,75393.0,0.0,100.0,1500.0
FJI,Fiji,RES,CR-,CR/LFM/CDL+ERM/H:1/RES,,Rural,10068.0,1359236568.0,239865277.0,,,43447.0,906158.0,1599101846.0,300987.0,10068.0,90.0,1500.0
FJI,Fiji,RES,CR-,CR/LFM/CDL+ERM/H:1/RES,,Urban,36959.0,4989517773.0,880503136.0,,,154280.0,3326345.0,5870020910.0,1104869.0,36959.0,90.0,1500.0
FJI,Fiji,COM,CR-,CR/LFM/CDL+ERM/H:2-4/COM,,TOTAL,280.0,126196786.0,22270022.0,,,0.0,84131.0,148466806.0,44026.0,0.0,300.0,1500.0
FJI,Fiji,RES,CR-,CR/LFM/CDL+ERM/H:2-4/RES,,Urban,13860.0,4157931479.0,733752614.0,,,115710.0,2771954.0,4891684092.0,921951.0,27720.0,200.0,1500.0
FJI,Fiji,RES,CR-,CR/LFM/CDL+ERM/H:2/RES,,Rural,1259.0,377565714.0,66629245.0,,,10862.0,251710.0,444194960.0,83663.0,2517.0,200.0,1500.0
FJI,Fiji,RES,OT,MATO/LN/CDN+ERN/H:1/RES,,Urban,1983.0,14869112.0,3717278.0,,,6733.0,59476.0,18586389.0,27340.0,1983.0,30.0,250.0
FJI,Fiji,COM,OT,ME+MEIR/LN/CDN+ERM/H:1/COM,,TOTAL,1550.0,92986779.0,23246695.0,,,0.0,154978.0,116233474.0,63589.0,0.0,100.0,600.0
FJI,Fiji,IND,OT,ME+MEIR/LN/CDN+ERM/H:1/IND,,TOTAL,334.0,26087677.0,8695893.0,,,0.0,43479.0,34783569.0,16803.0,0.0,130.0,600.0
FJI,Fiji,RES,OT,ME+MEIR/LN/CDN+ERM/H:1/RES,,Urban,23437.0,468735247.0,117183812.0,,,84395.0,1171838.0,585919057.0,371783.0,23437.0,50.0,400.0
FJI,Fiji,RES,OT,ME+MEIR/LN/CDN+ERM/H:1/RES,,Rural,27197.0,475948319.0,118987080.0,,,111705.0,1359852.0,594935398.0,431433.0,27197.0,50.0,350.0
FJI,Fiji,COM,OT,ME+MEIR/LPB/CDN+ERM/H:1/COM,,TOTAL,1550.0,92986779.0,23246695.0,,,0.0,154978.0,116233474.0,63589.0,0.0,100.0,600.0
FJI,Fiji,IND,OT,ME+MEIR/LPB/CDN+ERM/H:1/IND,,TOTAL,334.0,26087677.0,8695893.0,,,0.0,43479.0,34783569.0,16803.0,0.0,130.0,600.0
FJI,Fiji,RES,OT,ME+MEIR/LPB/CDN+ERM/H:1/RES,,Rural,11656.0,203977851.0,50994463.0,,,47874.0,582794.0,254972315.0,184900.0,11656.0,50.0,350.0
FJI,Fiji,RES,OT,ME+MEIR/LPB/CDN+ERM/H:1/RES,,Urban,10044.0,200886533.0,50221634.0,,,36169.0,502216.0,251108167.0,159335.0,10044.0,50.0,400.0
FJI,Fiji,COM,MUR,MUR+CB/LWAL/CDN+ERN/H:1/COM,,TOTAL,1627.0,40670980.0,10167745.0,,,0.0,81342.0,50838725.0,53345.0,0.0,50.0,500.0
FJI,Fiji,IND,MUR,MUR+CB/LWAL/CDN+ERN/H:1/IND,,TOTAL,351.0,26309527.0,8769842.0,,,0.0,52619.0,35079370.0,31609.0,0.0,150.0,500.0
FJI,Fiji,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:1/RES,,Rural,10987.0,263676286.0,65919071.0,,,46924.0,659191.0,329595356.0,322537.0,10987.0,60.0,400.0
FJI,Fiji,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:1/RES,,Urban,21490.0,580241384.0,145060346.0,,,85724.0,1289425.0,725301728.0,630907.0,21490.0,60.0,450.0
FJI,Fiji,RES,W,W+WBB/LWAL/CDN+ERM/H:1/RES,,Rural,902.0,21658553.0,5414638.0,,,3804.0,54146.0,27073191.0,3998.0,902.0,60.0,400.0
FJI,Fiji,RES,W,W+WBB/LWAL/CDN+ERM/H:1/RES,,Urban,46.0,1251138.0,312783.0,,,180.0,2780.0,1563921.0,205.0,46.0,60.0,450.0
FJI,Fiji,COM,W,W+WLI/LPB/CDN+ERL/H:1/COM,,TOTAL,1550.0,37194710.0,12398233.0,,,0.0,92987.0,49592951.0,19134.0,0.0,60.0,400.0
FJI,Fiji,IND,W,W+WLI/LPB/CDN+ERL/H:1/IND,,TOTAL,334.0,20067443.0,10805548.0,,,0.0,50169.0,30872990.0,9748.0,0.0,150.0,400.0
FJI,Fiji,RES,W,W+WLI/LPB/CDN+ERL/H:1/RES,,Rural,24797.0,650918620.0,162729657.0,,,102198.0,1859767.0,813648277.0,213824.0,24797.0,75.0,350.0
FJI,Fiji,RES,W,W+WLI/LPB/CDN+ERL/H:1/RES,,Urban,23117.0,693508589.0,173377147.0,,,83149.0,1733771.0,866885736.0,199337.0,23117.0,75.0,400.0
GUM,Guam,COM,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/COM:1,PC2L/MC/COM1,TOTAL,127.0,129394343.0,129394343.0,91352402.0,38041937.0,61.0,73869.0,258788687.0,40649.0,0.0,582.0,1752.0
GUM,Guam,IND,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/IND:1,PC2L/MC/IND1,TOTAL,83.0,127367766.0,191052573.0,107371025.0,19996740.0,9.0,59730.0,318420340.0,32676.0,0.0,720.0,2132.0
GUM,Guam,RES,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/RES:2,PC2L/MC/RES3F,TOTAL,1.0,3548440.0,1773640.0,3058755.0,489685.0,4.0,1430.0,5322080.0,528.0,17.0,1430.0,2481.0
GUM,Guam,RES,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/RES:2,PC2L/MC/RES3E,TOTAL,1.0,2565920.0,1282960.0,2211823.0,354097.0,8.0,947.0,3848880.0,350.0,5.0,947.0,2710.0
GUM,Guam,RES,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/RES:2,PC2L/MC/RES3D,TOTAL,1.0,2870460.0,1435167.0,2474337.0,396124.0,3.0,988.0,4305628.0,365.0,14.0,988.0,2905.0
GUM,Guam,RES,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/RES:2,PC2L/MC/RES3C,TOTAL,122.0,151914948.0,75956937.0,130950682.0,20964262.0,378.0,48630.0,227871884.0,17951.0,332.0,399.0,3124.0
GUM,Guam,RES,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/RES:2,PC2L/MC/RES3B,TOTAL,11.0,6921516.0,3460615.0,5966347.0,955169.0,30.0,4686.0,10382131.0,1730.0,40.0,426.0,1477.0
GUM,Guam,RES,CR+,CR+PC/LDUAL/CDM+ERM/H:1-3/RES:2,PC2L/MC/RES3A,TOTAL,46.0,34526872.0,17263314.0,29762163.0,4764708.0,71.0,20549.0,51790186.0,7585.0,49.0,447.0,1680.0
GUM,Guam,COM,CR+,CR+PC/LWAL/CDM+ERM/H:1/COM:1,PC1/MC/COM1,TOTAL,376.0,357826928.0,357826928.0,252625802.0,105201117.0,177.0,204279.0,715653856.0,117911.0,0.0,543.0,1752.0
GUM,Guam,COM,CR+,CR+PC/LWAL/CDM+ERM/H:1/COM:3B,PC1/MC/COM3,TOTAL,18.0,18395388.0,18395388.0,15415335.0,2980053.0,6.0,8631.0,36790775.0,4982.0,0.0,480.0,2131.0
GUM,Guam,COM,CR+,CR+PC/LWAL/CDM+ERM/H:1/COM:5,PC1/MC/COM8,TOTAL,22.0,72737758.0,72737758.0,65463981.0,7273776.0,29.0,21382.0,145475517.0,12342.0,0.0,972.0,3402.0
GUM,Guam,IND,CR+,CR+PC/LWAL/CDM+ERM/H:1/IND:1,PC1/MC/IND1,TOTAL,307.0,472496476.0,708747344.0,398314535.0,74181950.0,15.0,221581.0,1181243820.0,124835.0,0.0,722.0,2132.0
GUM,Guam,IND,CR+,CR+PC/LWAL/CDM+ERM/H:1/IND:2,PC1/MC/IND2,TOTAL,12.0,28321586.0,42483811.0,23875097.0,4446489.0,1.0,15947.0,70805397.0,8984.0,0.0,1329.0,1776.0
GUM,Guam,IND,CR+,CR+PC/LWAL/CDM+ERM/H:1/IND:5,PC1/MC/IND5,TOTAL,17.0,86810818.0,130217773.0,73181518.0,13629299.0,5.0,28736.0,217028591.0,16190.0,0.0,1690.0,3021.0
GUM,Guam,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:1,C1L/MC/COM1,TOTAL,161.0,159240112.0,159240112.0,112423514.0,46816593.0,64.0,90908.0,318480225.0,47539.0,0.0,565.0,1752.0
GUM,Guam,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:5,C1L/MC/COM8,TOTAL,10.0,28179661.0,28179661.0,25361694.0,2817966.0,10.0,8284.0,56359322.0,4332.0,0.0,828.0,3402.0
GUM,Guam,IND,CR+,CR/LFM/CDM+ERM/H:1-3/IND:1,C1L/MC/IND1,TOTAL,29.0,37792138.0,56688250.0,31858772.0,5933366.0,1.0,17723.0,94480388.0,9398.0,0.0,611.0,2132.0
GUM,Guam,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:3,C1L/MC/RES4,TOTAL,18.0,78658941.0,39329276.0,67961327.0,10697617.0,258.0,30794.0,117988217.0,10235.0,0.0,1711.0,2554.0
GUM,Guam,COM,CR+,CR/LWAL/CDM+ERM/H:1-3/COM:1,C2L/MC/COM1,TOTAL,259.0,240524768.0,240524768.0,169810478.0,70714281.0,101.0,137312.0,481049536.0,79315.0,0.0,530.0,1752.0
GUM,Guam,COM,CR+,CR/LWAL/CDM+ERM/H:1-3/COM:3,C2L/MC/COM4,TOTAL,17.0,75386634.0,75386634.0,60912404.0,14474234.0,6.0,28128.0,150773268.0,16247.0,0.0,1655.0,2680.0
GUM,Guam,COM,CR+,CR/LWAL/CDM+ERM/H:1-3/COM:3B,C2L/MC/COM3,TOTAL,11.0,9466302.0,9466302.0,7932761.0,1533541.0,2.0,4442.0,18932603.0,2566.0,0.0,404.0,2131.0
GUM,Guam,COM,CR+,CR/LWAL/CDM+ERM/H:1-3/COM:5,C2L/MC/COM8,TOTAL,80.0,271056491.0,271056491.0,243950838.0,27105649.0,66.0,79680.0,542112981.0,46025.0,0.0,996.0,3402.0
GUM,Guam,IND,CR+,CR/LWAL/CDM+ERM/H:1-3/IND:1,C2L/MC/IND1,TOTAL,253.0,394195805.0,591296981.0,332307059.0,61888742.0,21.0,184862.0,985492786.0,104234.0,0.0,731.0,2132.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:2,C2L/MC/RES3F,TOTAL,3.0,11869816.0,5934328.0,10231781.0,1638035.0,18.0,4781.0,17804144.0,1941.0,68.0,1594.0,2483.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:2,C2L/MC/RES3E,TOTAL,10.0,36015240.0,18007452.0,31045136.0,4970103.0,90.0,13290.0,54022692.0,5394.0,90.0,1329.0,2710.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:2,C2L/MC/RES3A,TOTAL,174.0,134860891.0,67428180.0,116250085.0,18610802.0,382.0,80264.0,202289071.0,32579.0,215.0,461.0,1680.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:2,C2L/MC/RES3B,TOTAL,47.0,26916646.0,13457138.0,23202148.0,3714497.0,129.0,18224.0,40373784.0,7397.0,132.0,388.0,1477.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:2,C2L/MC/RES3C,TOTAL,531.0,664019393.0,332007839.0,572384702.0,91634673.0,1699.0,212562.0,996027232.0,86278.0,1463.0,400.0,3124.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:2,C2L/MC/RES3D,TOTAL,26.0,82910712.0,41454689.0,71469034.0,11441678.0,221.0,28537.0,124365401.0,11583.0,248.0,1098.0,2905.0
GUM,Guam,RES,CR+,CR/LWAL/CDM+ERM/H:1-3/RES:3,C2L/MC/RES4,TOTAL,58.0,245067258.0,122530767.0,211738120.0,33329149.0,771.0,95941.0,367598025.0,38942.0,0.0,1654.0,2554.0
GUM,Guam,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:1,RM2L/MC/COM1,TOTAL,162.0,165560742.0,165560742.0,116885878.0,48674858.0,78.0,94516.0,331121484.0,57287.0,0.0,583.0,1752.0
GUM,Guam,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/COM:5,RM2L/MC/COM8,TOTAL,15.0,76749110.0,76749110.0,69074198.0,7674911.0,61.0,22561.0,153498220.0,13675.0,0.0,1504.0,3402.0
GUM,Guam,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/IND:1,RM2L/MC/IND1,TOTAL,115.0,176643824.0,264966524.0,148910742.0,27733082.0,5.0,82838.0,441610349.0,45954.0,0.0,720.0,2132.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FC:3/RES:3,RM2L/MC/RES4,TOTAL,25.0,97773924.0,48886576.0,84476671.0,13297255.0,306.0,38278.0,146660501.0,17045.0,0.0,1531.0,2554.0
GUM,Guam,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:1,RM1L/MC/COM1,TOTAL,157.0,162730971.0,162730971.0,114888060.0,47842906.0,74.0,92901.0,325461943.0,49858.0,0.0,592.0,1752.0
GUM,Guam,COM,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/COM:5,RM1L/MC/COM8,TOTAL,24.0,68963931.0,68963931.0,62067537.0,6896393.0,18.0,20273.0,137927862.0,10880.0,0.0,845.0,3402.0
GUM,Guam,IND,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/IND:1,RM1L/MC/IND1,TOTAL,132.0,209051758.0,313577320.0,176230633.0,32821127.0,6.0,98036.0,522629079.0,47418.0,0.0,743.0,2132.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:1,RM1L/MC/RES1,TOTAL,25156.0,12510193459.0,6255083114.0,9582807809.0,2927385235.0,89709.0,7283478.0,18765276573.0,2754090.0,36980.0,290.0,1718.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:2,RM1L/MC/RES3A,TOTAL,163.0,124112018.0,62054420.0,106984557.0,17127458.0,323.0,73866.0,186166438.0,27931.0,201.0,453.0,1680.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:2,RM1L/MC/RES3C,TOTAL,459.0,566258734.0,283126843.0,488115029.0,78143703.0,1451.0,181268.0,849385577.0,68543.0,1232.0,395.0,3124.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:2,RM1L/MC/RES3D,TOTAL,21.0,62440114.0,31219483.0,53823378.0,8616735.0,125.0,21491.0,93659596.0,8126.0,227.0,1023.0,2905.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:2,RM1L/MC/RES3E,TOTAL,9.0,34670776.0,17335058.0,29886208.0,4784567.0,99.0,12793.0,52005833.0,4838.0,77.0,1421.0,2710.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:2,RM1L/MC/RES3F,TOTAL,3.0,12074904.0,6036872.0,10408567.0,1666337.0,22.0,4864.0,18111776.0,1839.0,69.0,1621.0,2483.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:2,RM1L/MC/RES3B,TOTAL,52.0,28056955.0,14027648.0,24185095.0,3871860.0,131.0,18996.0,42084603.0,7183.0,139.0,365.0,1477.0
GUM,Guam,RES,MR|MCF,MR/LWAL/CDM+ERM/H:1-3/FW:4/RES:3,RM1L/MC/RES4,TOTAL,33.0,146903436.0,73451216.0,126924572.0,19978869.0,485.0,57511.0,220354653.0,21746.0,0.0,1743.0,2554.0
GUM,Guam,COM,S,S/LDUAL/CDM+ERM/H:1-3/COM:1,S4L/MC/COM1,TOTAL,51.0,49560702.0,49560702.0,34989854.0,14570846.0,19.0,28294.0,99121405.0,13002.0,0.0,555.0,1752.0
GUM,Guam,IND,S,S/LDUAL/CDM+ERM/H:1-3/IND:1,S4L/MC/IND1,TOTAL,44.0,67959660.0,101940002.0,57289993.0,10669667.0,5.0,31870.0,169899662.0,13138.0,0.0,724.0,2132.0
GUM,Guam,COM,S,S/LFBR/CDM+ERM/H:1-3/COM:1,S2L/MC/COM1,TOTAL,60.0,57320842.0,57320842.0,40468512.0,16852327.0,29.0,32724.0,114641683.0,14628.0,0.0,545.0,1752.0
GUM,Guam,IND,S,S/LFBR/CDM+ERM/H:1-3/IND:1,S2L/MC/IND1,TOTAL,59.0,81184013.0,121776614.0,68438122.0,12745890.0,3.0,38072.0,202960627.0,15469.0,0.0,645.0,2132.0
GUM,Guam,COM,S,S/LFM/CDM+ERM/H:1-3/COM:1,S1L/MC/COM1,TOTAL,63.0,62195099.0,62195099.0,43909738.0,18285359.0,28.0,35506.0,124390198.0,14575.0,0.0,564.0,1752.0
GUM,Guam,COM,S,S/LFM/CDM+ERM/H:1-3/COM:5,S1L/MC/COM8,TOTAL,12.0,62198935.0,62198935.0,55979041.0,6219894.0,3.0,18284.0,124397870.0,7505.0,0.0,1524.0,3402.0
GUM,Guam,IND,S,S/LFM/CDM+ERM/H:1-3/IND:1,S1L/MC/IND1,TOTAL,67.0,116612777.0,174919598.0,98304570.0,18308207.0,2.0,54686.0,291532375.0,21146.0,0.0,816.0,2132.0
GUM,Guam,COM,S,S/LFM/CDM+ERM/H:1/COM:1,S3/MC/COM1,TOTAL,67.0,63549769.0,63549769.0,44866135.0,18683632.0,25.0,36280.0,127099537.0,14886.0,0.0,541.0,1752.0
GUM,Guam,IND,S,S/LFM/CDM+ERM/H:1/IND:1,S3/MC/IND1,TOTAL,75.0,109188002.0,163782223.0,92045485.0,17142517.0,5.0,51204.0,272970225.0,19788.0,0.0,683.0,2132.0
GUM,Guam,COM,W,W/LFM/CDM+ERM/H:1-2/COM:1,W1/MC/COM1,TOTAL,81.0,75027747.0,75027747.0,52969587.0,22058157.0,37.0,42832.0,150055494.0,8818.0,0.0,529.0,1752.0
GUM,Guam,IND,W,W/LFM/CDM+ERM/H:1-2/IND:1,W1/MC/IND1,TOTAL,51.0,70943865.0,106415968.0,59805679.0,11138187.0,2.0,33269.0,177359834.0,6469.0,0.0,652.0,2132.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:1-2/RES:1,W1/MC/RES1,TOTAL,6925.0,3405255040.0,1702624295.0,2608425253.0,796829677.0,24238.0,1981335.0,5107879335.0,227937.0,10112.0,286.0,1719.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3B,TOTAL,4.0,1735963.0,867819.0,1496400.0,239563.0,6.0,1175.0,2603782.0,135.0,17.0,294.0,1477.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3A,TOTAL,10.0,7902349.0,3951157.0,6811825.0,1090524.0,16.0,4703.0,11853506.0,541.0,11.0,470.0,1680.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3E,TOTAL,1.0,1993367.0,996684.0,1718283.0,275085.0,2.0,736.0,2990051.0,85.0,9.0,736.0,2708.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:1-2/RES:2,W1/MC/RES3C,TOTAL,43.0,53439334.0,26719512.0,46064705.0,7374628.0,155.0,17107.0,80158846.0,1968.0,116.0,398.0,3124.0
GUM,Guam,COM,W,W/LFM/CDM+ERM/H:2/COM:1,W2/MC/COM1,TOTAL,31.0,36110287.0,36110287.0,25493861.0,10616424.0,12.0,20615.0,72220574.0,4244.0,0.0,665.0,1752.0
GUM,Guam,IND,W,W/LFM/CDM+ERM/H:2/IND:1,W2/MC/IND1,TOTAL,28.0,52881585.0,79322420.0,44579177.0,8302409.0,1.0,24799.0,132204006.0,4822.0,0.0,886.0,2132.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:2/RES:1,W2/MC/RES1,TOTAL,1004.0,547735475.0,273867157.0,419565361.0,128170099.0,3804.0,320516.0,821602633.0,36873.0,1568.0,319.0,1709.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3A,TOTAL,12.0,14177021.0,7088447.0,12220592.0,1956429.0,32.0,8438.0,21265468.0,971.0,60.0,703.0,1680.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3B,TOTAL,1.0,565639.0,282820.0,487581.0,78058.0,4.0,383.0,848459.0,44.0,2.0,383.0,1477.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3C,TOTAL,14.0,19272307.0,9636013.0,16612728.0,2659578.0,53.0,6169.0,28908320.0,710.0,55.0,441.0,3124.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3D,TOTAL,4.0,11950193.0,5974951.0,10301066.0,1649127.0,26.0,4113.0,17925144.0,473.0,43.0,1028.0,2905.0
GUM,Guam,RES,W,W/LFM/CDM+ERM/H:2/RES:2,W2/MC/RES3E,TOTAL,1.0,2694703.0,1347270.0,2322834.0,371869.0,10.0,994.0,4041974.0,114.0,5.0,994.0,2711.0
KIR,Kiribati,RES,OT,MATO/LPB/CDN+ERM/H:1/RES,,TOTAL,68.0,1269000.0,317250.0,,,118.0,1880.0,1586250.0,216.0,47.0,28.0,675.0
KIR,Kiribati,COM,OT,ME+MEIR/LFM/CDL+ERM/H:1/COM,,TOTAL,120.0,1793734.0,448434.0,,,0.0,9609.0,2242168.0,407.0,0.0,80.0,187.0
KIR,Kiribati,IND,OT,ME+MEIR/LFM/CDL+ERM/H:1/IND,,TOTAL,65.0,1014977.0,338325.0,,,0.0,5205.0,1353302.0,220.0,0.0,80.0,195.0
KIR,Kiribati,RES,OT,ME+MEIR/LN/CDL+ERM/H:1/RES,,TOTAL,17020.0,407862046.0,101965512.0,,,43967.0,543816.0,509827558.0,23014.0,10876.0,32.0,750.0
KIR,Kiribati,COM,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/COM,,TOTAL,567.0,27760959.0,6940239.0,,,0.0,45324.0,34701199.0,25564.0,0.0,80.0,613.0
KIR,Kiribati,IND,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/IND,,TOTAL,28.0,1366370.0,455457.0,,,0.0,2803.0,1821826.0,1426.0,0.0,100.0,487.0
KIR,Kiribati,RES,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/RES,,TOTAL,4968.0,536519564.0,134129891.0,,,17386.0,298066.0,670649455.0,123821.0,4968.0,60.0,1800.0
KIR,Kiribati,RES,MUR,MUR+CBH/LWAL/CDN+ERL/H:2-3/RES,,TOTAL,74.0,15876000.0,3969000.0,,,337.0,8820.0,19845000.0,3666.0,147.0,119.0,1800.0
KIR,Kiribati,COM,MUR,MUR+CBH/LWAL/CDN+ERL/H:2-5/COM,,TOTAL,119.0,14592565.0,3648141.0,,,0.0,23825.0,18240706.0,13463.0,0.0,200.0,612.0
KIR,Kiribati,IND,MUR,MUR+CBH/LWAL/CDN+ERL/H:2/IND,,TOTAL,6.0,512349.0,170783.0,,,0.0,901.0,683132.0,459.0,0.0,150.0,569.0
KIR,Kiribati,COM,W,W+WLI/LFM/CDL+ERH/H:1/COM,,TOTAL,365.0,13153104.0,4384368.0,,,0.0,29229.0,17537472.0,6014.0,0.0,80.0,450.0
KIR,Kiribati,IND,W,W+WLI/LFM/CDL+ERH/H:1/IND,,TOTAL,36.0,1189207.0,792805.0,,,0.0,2883.0,1982012.0,560.0,0.0,80.0,412.0
KIR,Kiribati,RES,W,W+WLI/LFM/CDL+ERH/H:1/RES,,TOTAL,25884.0,821791834.0,205447958.0,,,57422.0,694733.0,1027239792.0,79876.0,17081.0,27.0,1183.0
KIR,Kiribati,RES,W,W+WLI/LFM/CDL+ERH/H:2-3/RES,,TOTAL,12.0,1973400.0,493350.0,,,64.0,1380.0,2466750.0,159.0,23.0,115.0,1430.0
KIR,Kiribati,COM,W,W+WLI/LFM/CDL+ERH/H:2/COM,,TOTAL,72.0,3891823.0,1297274.0,,,0.0,8648.0,5189097.0,1780.0,0.0,120.0,450.0
KIR,Kiribati,RES,W,W/LPB/CDN+ERM/H:1/RES,,TOTAL,7949.0,245402235.0,61350559.0,,,17193.0,189351.0,306752793.0,21770.0,4734.0,24.0,1296.0
MHL,Marshall Islands,RES,HYB,HYB(CR;W)/LFM/CDL+ERM/H:1/RES,,TOTAL,13.0,630443.0,157611.0,,,41.0,643.0,788053.0,214.0,8.0,49.0,980.0
MHL,Marshall Islands,RES,OT,MATO/LN/CDN+ERN/H:1/RES,,TOTAL,7.0,67569.0,16892.0,,,21.0,241.0,84460.0,111.0,4.0,34.0,280.0
MHL,Marshall Islands,RES,OT,MATO/LPB/CDN+ERM/H:1/RES,,TOTAL,37.0,608390.0,152098.0,,,126.0,1449.0,760490.0,167.0,24.0,39.0,420.0
MHL,Marshall Islands,COM,OT,ME+MEIR/LFM/CDL+ERM/H:1/COM,,TOTAL,54.0,5866040.0,1466510.0,,,0.0,16244.0,7332549.0,6665.0,0.0,301.0,361.0
MHL,Marshall Islands,IND,OT,ME+MEIR/LFM/CDL+ERM/H:1/IND,,TOTAL,62.0,5596134.0,1865378.0,,,0.0,12436.0,7461512.0,4806.0,0.0,201.0,450.0
MHL,Marshall Islands,RES,OT,ME+MEIR/LN/CDL+ERM/H:1/RES,,TOTAL,365.0,6312301.0,1578076.0,,,1237.0,15029.0,7890377.0,4768.0,250.0,41.0,420.0
MHL,Marshall Islands,COM,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/COM,,TOTAL,183.0,57399204.0,14349802.0,,,0.0,64223.0,71749006.0,42118.0,0.0,351.0,894.0
MHL,Marshall Islands,IND,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/IND,,TOTAL,38.0,10000441.0,3333479.0,,,0.0,9524.0,13333924.0,5721.0,0.0,251.0,1050.0
MHL,Marshall Islands,RES,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/RES,,TOTAL,4747.0,591602649.0,147900664.0,,,16742.0,497145.0,739503313.0,243250.0,3314.0,105.0,1190.0
MHL,Marshall Islands,RES,MUR,MUR+CBH/LWAL/CDN+ERL/H:2-3/RES,,TOTAL,264.0,68577895.0,17144471.0,,,1960.0,57628.0,85722367.0,28214.0,384.0,218.0,1190.0
