ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
DZA,Algeria,COM,CR-,CR/LDUAL/CDL+ERL/H:1/COM,TOTAL,2867.0,216393415.0,54098347.0,0.0,373092.0,270491765.0,193729.0,0.0,130.0,580.0
DZA,Algeria,IND,CR-,CR/LDUAL/CDL+ERL/H:1/IND,TOTAL,7416.0,668428584.0,222809530.0,0.0,1630314.0,891238119.0,825852.0,0.0,220.0,410.0
DZA,Algeria,RES,CR-,CR/LDUAL/CDL+ERL/H:1/RES,URBAN,43880.0,1158452610.0,289613154.0,252561.0,2632847.0,1448065766.0,987199.0,43880.0,60.0,440.0
DZA,Algeria,COM,CR-,CR/LDUAL/CDL+ERL/H:2/COM,TOTAL,5023.0,757512601.0,189378142.0,0.0,1306056.0,946890750.0,678709.0,0.0,260.0,580.0
DZA,Algeria,IND,CR-,CR/LDUAL/CDL+ERL/H:2/IND,TOTAL,2465.0,486057241.0,162019082.0,0.0,1185505.0,648076319.0,601073.0,0.0,481.0,410.0
DZA,Algeria,RES,CR-,CR/LDUAL/CDL+ERL/H:2/RES,URBAN,149739.0,6639382159.0,1659845538.0,884009.0,15089505.0,8299227700.0,5662025.0,153589.0,101.0,440.0
DZA,Algeria,COM,CR-,CR/LDUAL/CDL+ERL/H:3/COM,TOTAL,3348.0,873931277.0,218482825.0,0.0,1506778.0,1092414101.0,783638.0,0.0,450.0,580.0
DZA,Algeria,RES,CR-,CR/LDUAL/CDL+ERL/H:3/RES,URBAN,119664.0,7751569065.0,1937892265.0,883993.0,17617202.0,9689461333.0,6615326.0,153586.0,147.0,440.0
DZA,Algeria,COM,CR-,CR/LDUAL/CDL+ERL/H:4-7/COM,TOTAL,862.0,598585797.0,149646446.0,0.0,1032044.0,748232240.0,538017.0,0.0,1197.0,580.0
DZA,Algeria,RES,CR-,CR/LDUAL/CDL+ERL/H:4-7/RES,URBAN,5486.0,2316892022.0,579223008.0,378847.0,5265664.0,2896115028.0,1981612.0,65821.0,960.0,440.0
DZA,Algeria,COM,CR-,CR/LDUAL/CDL+ERL/H:>7/COM,TOTAL,130.0,243897220.0,60974308.0,0.0,420512.0,304871521.0,219565.0,0.0,3235.0,580.0
DZA,Algeria,RES,CR-,CR/LDUAL/CDL+ERL/H:>7/RES,URBAN,1372.0,723977563.0,180994393.0,126307.0,1645404.0,904971949.0,620113.0,21945.0,1199.0,440.0
