ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,DWELLINGS,OCCUPANTS_PER_ASSET,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,AVG_BUILDING_AREA_SQM,AVG_TOT_COST_PER_AREA_USD
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:1/COM1,93124.799999984,3951990351.775916,3951990351.775916,5269320469.02937,0.0,0.0,12571847.99999784,13173301172.38013,135.0,1047.8412698262337
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:1/COM3,19254.600000451,817118462.832525,817118462.832525,1089491283.751335,0.0,0.0,2599371.000060885,2723728209.43507,135.00000000000003,1047.8412698192262
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:1/COM6,14099.400000336,598344294.600726,598344294.600726,797792392.76617,0.0,0.0,1903419.00004536,1994480981.94752,135.0,1047.8412697887275
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:2/COM1,30946.499999004,2626588608.43492,2626588608.43492,3502118144.40652,0.0,0.0,8355554.99973108,8755295361.39968,270.0,1047.8412698715363
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:2/COM2,34247.699998589,4844630716.77548,4844630716.77548,6459507622.24061,0.0,0.0,15411464.99936505,16148769055.618061,450.0,1047.841269878197
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:2/COM3,14322.599999233,1215632721.07707,1215632721.07707,1620843628.02686,0.0,0.0,3867101.99979291,4052109070.24991,270.0,1047.8412698881248
ARG,Argentina,Com,MCF,MCF/LWAL+DNO/H:2/COM6,17757.899998823,1507204299.3433201,1507204299.3433201,2009605732.39419,0.0,0.0,4794632.99968221,5024014331.22857,270.00000000000006,1047.841269928598
ARG,Argentina,Com,MUR,MUR/LWAL+DNO/H:1/COM1,46586.699999154,1977026408.862174,1647522007.421917,2965539613.26069,0.0,0.0,6289204.49988579,6590088029.54906,135.0,1047.8412698567415
ARG,Argentina,Com,MUR,MUR/LWAL+DNO/H:1/COM6,17683.199999559,750432063.088671,625360052.576408,1125648094.644607,0.0,0.0,2387231.999940465,2501440210.16227,135.0,1047.8412698156917
ARG,Argentina,Com,MUR,MUR/LWAL+DNO/H:2/COM1,7747.199999916,657544706.749408,547953922.2688379,986317060.16926,0.0,0.0,2091743.99997732,2191815689.15484,270.0,1047.8412698583597
ARG,Argentina,Com,RC,CR+PC/LFM+DUL/H:1/COM2,56909.69999981,5057280490.58741,5779749132.08082,3612343207.485279,0.0,0.0,12804682.49995725,14449372830.27719,225.0,1128.4444444698593
ARG,Argentina,Com,RC,CR/LFINF+DNO/HBET:1-3/COM1,10315.800000233,962549245.35282,1100056280.48066,687535175.24351,0.0,0.0,2437107.7500550463,2750140701.00346,236.24999999999997,1128.4444444203762
ARG,Argentina,Com,RC,CR/LFINF+DNO/HBET:1-3/COM2,17123.399999941,2662924146.68282,3043341881.96633,1902088676.3073199,0.0,0.0,6742338.749976769,7608354705.08648,393.75,1128.444444461159
ARG,Argentina,Com,RC,CR/LFINF+DNO/HBET:1-3/COM3,6430.499999439,600018701.61591,685735659.03276,428584786.87768,0.0,0.0,1519205.6248674637,1714339147.45545,236.25,1128.444444513566
ARG,Argentina,Com,RC,CR/LFINF+DNO/HBET:1-3/COM6,11916.899999729,1111945084.428638,1270794382.28289,794246488.881867,0.0,0.0,2815367.624935976,3176985955.55632,236.25,1128.4444444901108
ARG,Argentina,Com,RC,CR/LFINF+DNO/HBET:4-6/COM3,1925.099999933,513222034.51145,586539468.00464,366587167.50579,0.0,0.0,1299442.499954775,1466348669.9988701,675.0,1128.4444444828487
ARG,Argentina,Com,RC,CR/LFINF+DNO/HBET:4-6/COM6,3516.300000387,937427998.49942,1071346283.95504,669591427.54329,0.0,0.0,2373502.500261225,2678365710.00969,674.9999999999999,1128.4444443243317
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:1-3/COM1,10295.100000478,960617764.57659,1097848873.79293,686155546.13074,0.0,0.0,2432217.3751129275,2744622184.50866,236.25,1128.4444443956113
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:1-3/COM2,11536.200000526,1794037722.78606,2050328826.0381799,1281455516.17885,0.0,0.0,4542378.750207112,5125822064.97967,393.75,1128.4444443885168
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:1-3/COM3,12810.600000417,1195334667.433501,1366096762.6713,853810476.741191,0.0,0.0,3026504.2500985162,3415241906.92803,236.25,1128.4444443839323
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:1-3/COM6,5822.999999857,543333939.750543,620953073.99999,388095671.251593,0.0,0.0,1375683.7499662163,1552382685.0041199,236.25,1128.4444444751514
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:4-6/COM1,4957.200000086,1321564733.97075,1510359695.99701,943974810.03811,0.0,0.0,3346110.00005805,3775899240.0545,675.0,1128.4444444411554
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:4-6/COM2,11381.400000156,5057040555.00132,5779474919.8426,3612171824.98389,0.0,0.0,12804075.000175498,14448687299.023,1124.9999999999998,1128.4444443526736
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:4-6/COM3,7668.899999843,2044490395.44327,2336560452.03615,1460350282.44572,0.0,0.0,5176507.499894025,5841401130.06647,675.0,1128.4444444803871
ARG,Argentina,Com,RC,CR/LFINF+DUL/HBET:4-6/COM6,3527.099999907,940307224.54469,1074636827.98818,671648017.49748,0.0,0.0,2380792.499937225,2686592069.92568,675.0,1128.4444444429819
ARG,Argentina,Com,RC,CR/LWAL+DUL/HBET:7-10/COM1,1224.000000107,522099648.0029,596685312.0122,372928319.97084,0.0,0.0,1321920.0001155601,1491713279.8166,1080.0,1128.44444420706
